X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,4.624390102672036E-4,15.403927587172648,0.5874167493047837
2.0,2.0,train,0.0011818518174465144,99.99777157352968,0.8959203220316496
3.0,3.0,train,5.404011226914743E-4,65.52124894985577,0.6446215472743442
4.0,4.0,train,5.064449682844605E-4,50.86407416409939,0.6207518605652763
6.0,6.0,train,5.158319766982415E-4,54.75044457198354,0.6275064450323649
7.0,7.0,train,7.184798973018736E-4,91.51643182289513,0.7472855930152642
8.0,8.0,train,6.725604775983114E-4,88.92097839316567,0.7240635602491314
9.0,9.0,train,8.068422713590305E-4,94.81756017501127,0.7866157557821705
10.0,10.0,train,5.047528515730444E-4,50.08478765268696,0.6195213031505764
11.0,11.0,train,6.120971868339895E-4,81.54393676864298,0.6902007167197002
12.0,12.0,train,0.0011818518174465144,99.99777157352968,0.8959203220316496
13.0,13.0,train,5.683730166300005E-4,70.64863143692628,0.6631517816564322
14.0,14.0,train,4.602743562878909E-4,14.658307583733436,0.5857034045922263
15.0,15.0,train,5.25630632896928E-4,60.79340583281857,0.6344289399927552
17.0,17.0,train,3.4433048640972305E-4,4.509081648091645,0.48273717995689813
19.0,19.0,train,5.185414650707126E-4,56.47549755399196,0.6294336354751979
20.0,20.0,train,0.0011818518174465144,99.99777157352968,0.8959203220316496
21.0,21.0,train,4.7176376309043886E-4,28.5667684805635,0.5947167465516059
22.0,22.0,train,3.9642248668384487E-4,7.114092549253794,0.5318337495534138
24.0,24.0,train,5.684551319997048E-4,70.79119001930957,0.663204732032107
25.0,25.0,train,5.365714510088172E-4,64.77007683302502,0.6420064361588482
26.0,26.0,train,4.5809097882530155E-4,13.036023224808162,0.5839680323447911
27.0,27.0,train,4.220992019362712E-4,7.817416050552806,0.5542908404095054
29.0,29.0,train,4.2810407526203484E-4,8.188214620986617,0.5593853917381679
30.0,30.0,train,5.257586866054621E-4,60.82892406847731,0.6345185497313272
33.0,33.0,train,4.6939456724954127E-4,23.53100919306864,0.5928743233890389
35.0,35.0,train,4.7170311613545235E-4,28.54454357491002,0.5946696881310841
36.0,36.0,train,4.988853066092798E-4,48.25336851402694,0.615223240180667
37.0,37.0,train,5.172584251006885E-4,55.78384653028392,0.6285222876748172
38.0,38.0,train,4.716441524452853E-4,28.52293552465861,0.5946239305850023
40.0,40.0,train,4.75582283686012E-4,32.033433706599695,0.5976687156746424
41.0,41.0,train,4.7065196977759963E-4,25.756290185346817,0.5938531926201449
42.0,42.0,train,4.641258856061748E-4,17.510913319439922,0.5887470137443833
43.0,43.0,train,6.27821415366032E-4,84.76990133024962,0.6993877181658714
45.0,45.0,train,3.9721826571949867E-4,7.2581586894468595,0.5325464487902163
46.0,46.0,train,4.7734005469685054E-4,33.190526039623,0.5990203525891893
47.0,47.0,train,4.311922621536912E-4,8.780157181505936,0.5619827015709902
48.0,48.0,train,4.6471972862347015E-4,18.03064794783036,0.5892142949845376
49.0,49.0,train,5.093408935382183E-4,52.33475804385069,0.6228486361454428
50.0,50.0,train,4.75582283686012E-4,32.033433706599695,0.5976687156746424
51.0,51.0,train,4.712631267386624E-4,26.77919907293049,0.594328118938775
52.0,52.0,train,2.7766566287552695E-4,0.207100918903221,0.4123228667417268
53.0,53.0,train,4.745304158048331E-4,30.90649699757177,0.5968577045221186
54.0,54.0,train,4.647426174794473E-4,18.766553409244274,0.5892322950617586
55.0,55.0,train,5.271449895325309E-4,61.259125182961505,0.6354872552438842
56.0,56.0,train,5.204176238687494E-4,58.01491170378447,0.630762254131907
58.0,58.0,train,5.874232146171076E-4,74.94025580637133,0.6752155442662426
59.0,59.0,train,4.636039848517069E-4,16.71975595603053,0.5883359033611153
60.0,60.0,train,5.15099648935093E-4,54.31195401622198,0.6269838404492829
64.0,64.0,train,4.62075357620807E-4,15.294169060517463,0.5871294106816789
66.0,66.0,train,4.6803432145592697E-4,21.283354108798253,0.5918127354856311
68.0,68.0,train,4.812110594776221E-4,35.95302221546537,0.6019809698025449
69.0,69.0,train,8.080537595099784E-4,97.88238707751404,0.7871100920276395
71.0,71.0,train,4.529182999851223E-4,12.53380248027729,0.5798276653038923
72.0,72.0,train,4.702153060194764E-4,25.283842894275505,0.5935135233888065
73.0,73.0,train,5.207804308775278E-4,58.27608275877593,0.6310186289808843
74.0,74.0,train,5.067799535104745E-4,51.27240945380781,0.6209949994025186
75.0,75.0,train,6.12043091437511E-4,81.51875030719064,0.6901686313032587
77.0,77.0,train,4.965897205183694E-4,46.050677044445365,0.6135285061174136
78.0,78.0,train,5.478559612516003E-4,67.73423545364932,0.6496574622098772
79.0,79.0,train,8.059836311193592E-4,94.80140978450002,0.7862647008633155
80.0,80.0,train,7.149765125490007E-4,91.17944796136327,0.7455849249928073
81.0,81.0,train,5.327004011727708E-4,63.53966437098702,0.6393435125072731
83.0,83.0,train,5.784542451037636E-4,72.4001456589172,0.6695906267901706
85.0,85.0,train,0.0011034132578827064,98.8181822202984,0.879056487842811
86.0,86.0,train,5.43875690765651E-4,66.76270184602117,0.646977642028284
88.0,88.0,train,6.909133219649531E-4,90.03340975873915,0.7335904172226385
89.0,89.0,train,5.77865906005856E-4,72.18641843307566,0.6692182615353977
90.0,90.0,train,4.714058959139629E-4,27.249747174460065,0.5944389839438646
92.0,92.0,train,4.673287914309071E-4,20.79246445120459,0.5912610230658265
93.0,93.0,train,4.8513909178474505E-4,39.53169618155794,0.6049628585280633
96.0,96.0,train,8.068422713590305E-4,94.81756017501127,0.7866157557821705
97.0,97.0,train,7.123616316009942E-4,91.01513849025811,0.7443081136167684
99.0,99.0,train,5.326159200628338E-4,63.50279991903087,0.6392851770031192
100.0,100.0,train,3.9590364813342504E-4,5.515760008916579,0.5313684929741185
101.0,101.0,train,4.5144228196808905E-4,11.509224529075077,0.5786386776659069
102.0,102.0,train,4.981968673168775E-4,46.736510734005435,0.6147157762422963
103.0,103.0,train,6.301183258542437E-4,85.25765218337406,0.7007067058758661
104.0,104.0,train,4.8570849254146384E-4,40.259925033166674,0.6053932500980654
105.0,105.0,train,7.467760603361115E-4,93.2760646373377,0.7606113504464532
106.0,106.0,train,7.324800485472995E-4,92.42376030900722,0.7539690335570891
107.0,107.0,train,4.8510319497554853E-4,39.04776171261741,0.6049357095695038
108.0,108.0,train,7.174792610671826E-4,91.37903811392762,0.7468010116039491
110.0,110.0,train,4.7442352953924906E-4,29.516123515752984,0.5967752016289493
111.0,111.0,train,4.8504509479917375E-4,38.71813431182218,0.6048917641256626
113.0,113.0,train,4.71060534078628E-4,26.02442607305593,0.5941707469940443
115.0,115.0,train,7.342108896783785E-4,92.53381743009848,0.7547829355493281
116.0,116.0,train,2.7787410102768145E-4,1.4067152296736014,0.4125573294802417
117.0,117.0,train,4.767542946054191E-4,32.90793179436836,0.5985704379569434
118.0,118.0,train,8.068422713590305E-4,94.81756017501127,0.7866157557821705
119.0,119.0,train,5.364871035599532E-4,64.71136157100906,0.641948622998511
121.0,121.0,train,5.840824585901448E-4,73.78308244317648,0.6731316579464367
122.0,122.0,train,6.645084319036999E-4,88.64781347705525,0.7197769752247992
123.0,123.0,train,4.6928936105531223E-4,23.034710202218164,0.5927923150500598
124.0,124.0,train,4.6559992563290835E-4,19.461957187538733,0.5899059249853715
125.0,125.0,train,5.670296621403694E-4,70.34873191598052,0.662284364641293
126.0,126.0,train,5.206019349980217E-4,58.147773760944,0.6308925184609263
127.0,127.0,train,4.702153043656194E-4,25.283778088385272,0.5935135221017769
128.0,128.0,train,4.714058975720075E-4,27.249752121010633,0.5944389852312153
129.0,129.0,train,4.680508346386324E-4,21.299874990387018,0.5918256395893986
130.0,130.0,train,4.7764155230270894E-4,33.795872712837955,0.5992517323354378
132.0,132.0,train,6.963479216274005E-4,90.3590450502272,0.7363478477094006
133.0,133.0,train,5.657276671932863E-4,70.12249093255242,0.6614415223547125
134.0,134.0,train,6.303664465891535E-4,85.3530267472561,0.7008488409878104
135.0,135.0,train,5.204179220950536E-4,58.01538483584098,0.6307624649444216
137.0,137.0,train,6.44147714340338E-4,87.5630492403465,0.708638309227096
138.0,138.0,train,5.259249522241612E-4,60.875041135249546,0.6346348667198027
139.0,139.0,train,5.604537198204601E-4,69.58123308174541,0.658005877379946
140.0,140.0,train,5.205520855513896E-4,58.11192765456276,0.6308572912395836
141.0,141.0,train,4.577839742786658E-4,12.7595530225109,0.5837234395729949
142.0,142.0,train,4.979552136699597E-4,46.50589661082167,0.6145374893074398
144.0,144.0,train,5.093847919989335E-4,52.37014100336165,0.6228803311778643
145.0,145.0,train,4.6471972862347015E-4,18.03064794783036,0.5892142949845376
146.0,146.0,train,4.7558228703147986E-4,32.033444039069465,0.5976687182514686
147.0,147.0,train,6.161469155733474E-4,82.3251463382267,0.6925933071450513
148.0,148.0,train,4.7513448631347077E-4,31.396323941365004,0.5973236545843223
149.0,149.0,train,4.8513908837205023E-4,39.53169189172123,0.6049628559471117
150.0,150.0,train,4.5809097882530155E-4,13.036023224808162,0.5839680323447911
151.0,151.0,train,0.0011818518174465144,99.99777157352968,0.8959203220316496
152.0,152.0,train,5.200522397220619E-4,57.55823279624909,0.6305038781311432
153.0,153.0,train,6.028679928799069E-4,78.99780434886478,0.6846782761933339
154.0,154.0,train,5.230608651073894E-4,59.78917914371407,0.6326260098453764
155.0,155.0,train,5.49796148025047E-4,68.02893976801329,0.6509563587658689
156.0,156.0,train,6.274271535889516E-4,84.42063887050436,0.6991607317945028
157.0,157.0,train,5.167345515243308E-4,55.38441305975728,0.6281495343440662
158.0,158.0,train,6.127962891935093E-4,81.8645356651892,0.6906150740769873
159.0,159.0,train,4.746839316967548E-4,31.06192985473232,0.5969761701503069
160.0,160.0,train,5.31995248250725E-4,63.08738368664361,0.6388563041702693
161.0,161.0,train,3.9690228769233965E-4,7.200981395011368,0.532263589018891
162.0,162.0,train,4.5809097882530155E-4,13.036023224808162,0.5839680323447911
164.0,164.0,train,9.383734444820613E-4,98.40929226458391,0.8341167229667601
