X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,7.764445977411288E-4,98.93190230435744,0.8635997390053723
2.0,2.0,train,4.908950563342155E-4,88.43897890761,0.716207882988035
6.0,6.0,train,4.304916129501388E-4,55.75821666720302,0.6686344864842197
7.0,7.0,train,3.568895250519983E-4,28.950276991362895,0.599759150885157
8.0,8.0,train,3.097757377324547E-4,20.604010846235443,0.5483314468449509
9.0,9.0,train,4.955239285873107E-4,89.83753524156626,0.719558410726969
10.0,10.0,train,5.138170674846088E-4,93.48238072176143,0.7324169807999062
11.0,11.0,train,3.146175387744586E-4,21.790191190551628,0.5539077464117579
12.0,12.0,train,4.7946693472949753E-4,83.95557110529238,0.7077634215221293
15.0,15.0,train,3.474830962803801E-4,27.142935437569403,0.5899820169199446
16.0,16.0,train,2.1445532321071436E-4,3.751665968507113,0.4231877410764624
17.0,17.0,train,4.111162559034849E-4,44.64410240876705,0.6517452224544671
18.0,18.0,train,4.80389066220328E-4,84.62069260388728,0.7084540235741095
19.0,19.0,train,4.2834721541893E-4,54.01180041229552,0.6668062936966015
20.0,20.0,train,4.1729587563635307E-4,47.32816520561918,0.6572233802047085
21.0,21.0,train,4.7668719002146005E-4,82.72990084070702,0.7056717030827404
22.0,22.0,train,4.2758397361924484E-4,53.28970675008827,0.6661531656425059
23.0,23.0,train,7.143062679051561E-4,98.30969794285907,0.8400238102528366
24.0,24.0,train,4.208212697886729E-4,48.75957242643848,0.6603099087081648
25.0,25.0,train,8.673432063105757E-4,99.6783151729719,0.8919741356188797
26.0,26.0,train,4.917401687865671E-4,88.6087075184279,0.7168225758354673
27.0,27.0,train,4.1940363442895853E-4,48.21544490452659,0.6590721055670422
28.0,28.0,train,4.594375223339722E-4,73.07554982111552,0.6923526649687985
29.0,29.0,train,4.960183978309469E-4,90.08230817490775,0.7199139768179632
30.0,30.0,train,4.310455071367995E-4,56.135190408081044,0.6691050731836641
31.0,31.0,train,4.7541686076475536E-4,81.9039713561239,0.7047108204048846
32.0,32.0,train,8.261839402506131E-4,99.29610278560756,0.8799419937147873
33.0,33.0,train,4.7425020515921975E-4,81.25622789191473,0.7038255937948792
34.0,34.0,train,4.3936104177217717E-4,62.23932962122249,0.6760901254269646
35.0,35.0,train,4.475416841347438E-4,67.39205156777989,0.6828179685680409
36.0,36.0,train,4.328299459434487E-4,57.68792590133434,0.670616586759623
37.0,37.0,train,4.299408975357469E-4,55.53656424234051,0.668165936960096
38.0,38.0,train,5.028534209727035E-4,91.67540037123345,0.7247830128408195
39.0,39.0,train,3.964004370946285E-4,38.358944819135665,0.6383447455015336
40.0,40.0,train,4.414819107353152E-4,64.2553621985457,0.6778479317597764
41.0,41.0,train,3.712514357175853E-4,31.31416915199749,0.6142392198241782
42.0,42.0,train,4.976187631438544E-4,90.50834643488146,0.7210616899015954
43.0,43.0,train,3.172342195755652E-4,22.372483242414013,0.5568926648623862
44.0,44.0,train,4.6715163234392257E-4,77.01966227298568,0.6983819010709938
45.0,45.0,train,4.624855418649829E-4,74.66484618372994,0.6947492228170602
46.0,46.0,train,8.26078685776147E-4,99.29490213160373,0.8799095668893279
47.0,47.0,train,4.902534584689416E-4,88.28548749597988,0.7157403256831218
48.0,48.0,train,4.033863020228248E-4,41.70333081822913,0.6447692957800855
49.0,49.0,train,3.4665541142488794E-4,26.93303244111631,0.5891103647164175
50.0,50.0,train,4.506617745786003E-4,68.77356124385324,0.6853469909457552
51.0,51.0,train,2.596348032818921E-4,12.064634692924376,0.4863214645059156
52.0,52.0,train,4.7353677198239385E-4,80.79215614082723,0.7032829529618181
53.0,53.0,train,4.5010788223103453E-4,68.53087007909305,0.684899504396371
55.0,55.0,train,4.192329660801578E-4,48.09450112240865,0.6589227832535611
56.0,56.0,train,4.325016311420287E-4,57.396950572810496,0.6703390060917855
58.0,58.0,train,4.711685508608744E-4,79.64532221704836,0.701474534400601
59.0,59.0,train,4.220400673199175E-4,49.53596502724326,0.6613705039409369
60.0,60.0,train,4.4745877596326047E-4,67.33666780939646,0.6827504899464776
61.0,61.0,train,4.448621251645021E-4,66.25019056631494,0.6806298051628397
62.0,62.0,train,4.674275528475155E-4,77.12388674562858,0.6985953538188157
63.0,63.0,train,4.947527199767171E-4,89.49585042838851,0.7190029438944994
64.0,64.0,train,4.212529548708751E-4,49.01736929014448,0.6606859396019418
65.0,65.0,train,4.124090221433846E-4,45.33949402626605,0.6528984396833762
66.0,66.0,train,5.042852049180985E-4,91.99156630677686,0.7257921945104988
67.0,67.0,train,4.7564078316381125E-4,82.11154398772042,0.7048804237511728
68.0,68.0,train,7.084324600502383E-4,98.06118156931083,0.8375945958089273
69.0,69.0,train,4.5622723983516407E-4,71.48282151849425,0.6898081774425755
70.0,70.0,train,4.355452899340396E-4,59.47667101840116,0.6729033895575935
71.0,71.0,train,4.5729567718034287E-4,71.91577593895762,0.6906573547141273
72.0,72.0,train,8.492608738398502E-4,99.55934492187173,0.8868442257911675
73.0,73.0,train,3.755930027554492E-4,32.249910784282136,0.6185125066222137
74.0,74.0,train,4.5078755865102227E-4,68.84658699396172,0.6854485226226419
75.0,75.0,train,4.426023386477002E-4,64.77853486416612,0.6787727041354974
76.0,76.0,train,7.146303943280614E-4,98.3129256657982,0.8401567954521139
78.0,78.0,train,4.7427194689978147E-4,81.26579795184155,0.7038421150797114
79.0,79.0,train,4.6379545791444267E-4,75.16633041896687,0.6957734227166172
81.0,81.0,train,3.901708578722376E-4,36.13803506300363,0.6325177726840573
82.0,82.0,train,4.89767272624696E-4,88.03919588597796,0.7153855101986732
83.0,83.0,train,3.5741739948512343E-4,29.095962186816443,0.6003008673879824
84.0,84.0,train,4.799405133617274E-4,84.3843658373505,0.708118297779556
85.0,85.0,train,6.934978879712334E-4,97.51360254698635,0.8312507203098659
86.0,86.0,train,3.6644733360161443E-4,30.510968988075852,0.6094548611571258
88.0,88.0,train,5.376490121842298E-4,94.9524037507444,0.7482886254084553
89.0,89.0,train,4.248563614703737E-4,51.16711592379573,0.663808588442682
92.0,92.0,train,3.860578458475287E-4,34.934847199603084,0.6286192148993253
93.0,93.0,train,3.718096912523476E-4,31.430060595569902,0.6147913661835704
94.0,94.0,train,2.4853262877162535E-4,9.56333454385268,0.471478735062393
95.0,95.0,train,3.748561488278415E-4,32.09062538611253,0.617790591061345
96.0,96.0,train,4.022311848087985E-4,40.75043839152716,0.6437149225374771
