x,y,species stddev
1.0,1.0,0.01706765
2.0,2.0,0.016211525
3.0,3.0,0.016860098
4.0,4.0,0.017168168
5.0,5.0,0.018271105
6.0,6.0,0.010962464
7.0,7.0,0.012356147
8.0,8.0,0.012396264
9.0,9.0,0.010272556
10.0,10.0,0.010315732
11.0,11.0,0.018195901
12.0,12.0,0.013862597
13.0,13.0,0.010412168
14.0,14.0,0.00959881
15.0,15.0,0.020384068
16.0,16.0,0.06521759
17.0,17.0,0.046511993
18.0,18.0,0.03715894
19.0,19.0,0.014456901
20.0,20.0,0.01685281
21.0,21.0,0.015639927
22.0,22.0,0.02372341
23.0,23.0,0.028816488
24.0,24.0,0.017071804
25.0,25.0,0.04659999
26.0,26.0,0.022799166
27.0,27.0,0.019477086
28.0,28.0,0.02314037
29.0,29.0,0.02122534
30.0,30.0,0.011132449
31.0,31.0,0.02209726
32.0,32.0,0.011251096
33.0,33.0,0.014864366
34.0,34.0,0.03258059
35.0,35.0,0.015341509
36.0,36.0,0.038151816
37.0,37.0,0.019460544
38.0,38.0,0.023878727
39.0,39.0,0.020525623
40.0,40.0,0.012804468
41.0,41.0,0.015237707
42.0,42.0,0.014461638
43.0,43.0,0.023322243
44.0,44.0,0.023000177
45.0,45.0,0.022021573
46.0,46.0,0.020581536
47.0,47.0,0.049145613
48.0,48.0,0.015099952
49.0,49.0,0.010497758
50.0,50.0,0.022244176
51.0,51.0,0.014351192
52.0,52.0,0.023377908
53.0,53.0,0.02310078
54.0,54.0,0.01917284
55.0,55.0,0.021109724
56.0,56.0,0.011483883
57.0,57.0,0.022264507
58.0,58.0,0.006566889
59.0,59.0,0.011676646
60.0,60.0,0.011958187
61.0,61.0,0.01164659
62.0,62.0,0.015891263
63.0,63.0,0.01662089
64.0,64.0,0.04455169
65.0,65.0,0.012078793
66.0,66.0,0.020579744
67.0,67.0,0.012944155
68.0,68.0,0.015022972
69.0,69.0,0.02636121
70.0,70.0,0.011796384
71.0,71.0,0.022102226
72.0,72.0,0.020867193
73.0,73.0,0.010337272
74.0,74.0,0.012938642
75.0,75.0,0.01605725
76.0,76.0,0.030594505
77.0,77.0,0.012243469
78.0,78.0,0.017663226
79.0,79.0,0.012110713
80.0,80.0,0.021325646
81.0,81.0,0.021002393
82.0,82.0,0.017882766
83.0,83.0,0.022833597
84.0,84.0,0.016191257
85.0,85.0,0.0413408
86.0,86.0,0.017895568
87.0,87.0,0.01303276
88.0,88.0,0.012513825
89.0,89.0,0.016695816
90.0,90.0,0.01110803
91.0,91.0,0.0106449695
92.0,92.0,0.007781271
93.0,93.0,0.0137113845
94.0,94.0,0.014355664
95.0,95.0,0.021025496
96.0,96.0,0.012528726
97.0,97.0,0.019052867
98.0,98.0,0.022855068
99.0,99.0,0.014010099
100.0,100.0,0.021788485
101.0,101.0,0.019752502
102.0,102.0,0.018675609
103.0,103.0,0.013203549
104.0,104.0,0.013567
105.0,105.0,0.018301183
106.0,106.0,0.01376353
107.0,107.0,0.02260646
108.0,108.0,0.017335286
109.0,109.0,0.013860522
110.0,110.0,0.03276995
111.0,111.0,0.012517251
112.0,112.0,0.038529694
113.0,113.0,0.02089264
114.0,114.0,0.022366995
115.0,115.0,0.0666938
116.0,116.0,0.022605399
117.0,117.0,0.0668363
118.0,118.0,0.01596373
119.0,119.0,0.015495973
120.0,120.0,0.01625246
121.0,121.0,0.027871625
122.0,122.0,0.013945611
123.0,123.0,0.017110085
124.0,124.0,0.028329657
125.0,125.0,0.029413572
126.0,126.0,0.012176998
127.0,127.0,0.009444525
128.0,128.0,0.01329043
129.0,129.0,0.02549447
130.0,130.0,0.01979832
131.0,131.0,0.03516506
132.0,132.0,0.01619286
133.0,133.0,0.018312553
134.0,134.0,0.014969849
135.0,135.0,0.018467173
136.0,136.0,0.006345691
137.0,137.0,0.022561219
138.0,138.0,0.023885678
139.0,139.0,0.014014767
140.0,140.0,0.012480037
141.0,141.0,0.020179313
142.0,142.0,0.0161776
143.0,143.0,0.030106205
144.0,144.0,0.014287729
145.0,145.0,0.025228392
146.0,146.0,0.021818347
147.0,147.0,0.02210485
148.0,148.0,0.02048157
149.0,149.0,0.036700167
150.0,150.0,0.02703689
151.0,151.0,0.020798294
152.0,152.0,0.010392808
153.0,153.0,0.015121033
154.0,154.0,0.020960636
155.0,155.0,0.0119150225
156.0,156.0,0.018848091
157.0,157.0,0.01031302
158.0,158.0,0.012171063
159.0,159.0,0.027023269
160.0,160.0,0.017161006
161.0,161.0,0.02541477
162.0,162.0,0.025797114
163.0,163.0,0.017639434
164.0,164.0,0.030484153
165.0,165.0,0.02174881
